,name,gender,age,episode,episode_date,upload_date,subscriber_count,likes,comments,term,job,topic,rating
444,안다훈,M,청년,123.0,20210915.0,20210918.0,604611,2242.0,150.0,874.0,기타,<나만의 세계> 특집,5.299
445,김영선,W,청년,123.0,20210915.0,20210918.0,604611,1801.0,295.0,874.0,연예인,<나만의 세계> 특집,5.299
446,김선웅,M,중년,123.0,20210915.0,20210918.0,604611,1801.0,295.0,874.0,예술가,<나만의 세계> 특집,5.299
447,이종열,M,노인,123.0,20210915.0,20210918.0,604611,362.0,19.0,874.0,예술가,<나만의 세계> 특집,5.299
448,변남석,M,중년,124.0,20210929.0,20210925.0,607102,90.0,5.0,867.0,예술가,<나는 OO입니다> 특집,4.698
449,강승구,M,청년,124.0,20210929.0,20210925.0,607102,825.0,44.0,867.0,사회복지,<나는 OO입니다> 특집,4.698
450,김민지,W,청년,124.0,20210929.0,20210925.0,607102,2515.0,309.0,867.0,전문기술,<나는 OO입니다> 특집,4.698
451,정미순,W,중년,124.0,20210929.0,20210925.0,607102,2598.0,411.0,867.0,전문기술,<나는 OO입니다> 특집,4.698
452,강수진,W,중년,125.0,20211006.0,20211009.0,612083,1135.0,129.0,853.0,예술가,<팔도 리포터> 특집,4.403
453,양승찬,M,청년,125.0,20211006.0,20211009.0,612083,452.0,15.0,853.0,산업,<팔도 리포터> 특집,4.403
454,권오길,M,청년,125.0,20211006.0,20211009.0,612083,611.0,70.0,853.0,서비스,<팔도 리포터> 특집,4.403
455,곽재식,M,청년,125.0,20211006.0,20211009.0,612083,461.0,71.0,853.0,전문기술,<팔도 리포터> 특집,4.403
456,지진희,M,중년,126.0,20211013.0,20211019.0,614574,3779.0,196.0,843.0,연예인,<이게 가능하다고?> 특집,4.157
457,윤재원,M,청년,126.0,20211013.0,20211019.0,614574,1400.0,184.0,843.0,전문기술,<이게 가능하다고?> 특집,4.157
458,윤재원,M,청년,126.0,20211013.0,20211019.0,614574,1400.0,184.0,843.0,사회복지,<이게 가능하다고?> 특집,4.157
459,최현욱,M,청년,126.0,20211013.0,20211019.0,614574,687.0,39.0,843.0,전문기술,<이게 가능하다고?> 특집,4.157
460,허린,M,청년,126.0,20211013.0,20211019.0,614574,452.0,27.0,843.0,전문기술,<이게 가능하다고?> 특집,4.157
461,김하경,W,중년,127.0,20211020.0,20211024.0,617065,76.0,1.0,838.0,서비스,<소문의 진실> 특집,5.248
462,윤재원,M,청년,127.0,20211020.0,20211024.0,617065,1787.0,127.0,838.0,전문기술,<소문의 진실> 특집,5.248
463,윤재원,M,청년,127.0,20211020.0,20211024.0,617065,1787.0,127.0,838.0,사회복지,<소문의 진실> 특집,5.248
464,황순원,M,청년,127.0,20211020.0,20211024.0,617065,6414.0,504.0,838.0,산업,<소문의 진실> 특집,5.248
465,김재훈,M,중년,127.0,20211020.0,20211024.0,617065,6041.0,209.0,838.0,산업,<소문의 진실> 특집,5.248
466,박찬암,M,청년,127.0,20211020.0,20211024.0,617065,6041.0,209.0,838.0,전문기술,<소문의 진실> 특집,5.248
467,천상현,M,청년,127.0,20211020.0,20211024.0,617065,6195.0,301.0,838.0,사회복지,<소문의 진실> 특집,5.248
468,맹성렬,M,중년,128.0,20211027.0,20211030.0,619556,1721.0,41.0,832.0,전문기술,<수확의 계절> 특집,5.100
469,이호림,M,중년,128.0,20211027.0,20211030.0,619556,1721.0,41.0,832.0,예술가,<수확의 계절> 특집,5.100
470,김경준,M,중년,128.0,20211027.0,20211030.0,619556,539.0,26.0,832.0,예술가,<수확의 계절> 특집,5.100
471,정우덕,M,중년,128.0,20211027.0,20211030.0,619556,394.0,20.0,832.0,전문기술,<수확의 계절> 특집,5.100
472,최상식,M,중년,129.0,20211103.0,20211106.0,622046,28986.0,1299.0,825.0,예술가,<스트릿 힙 파이터> 특집,4.367
473,비정지훈,M,중년,129.0,20211103.0,20211106.0,622046,643.0,38.0,825.0,연예인,<스트릿 힙 파이터> 특집,4.367
474,김진호,M,중년,130.0,20211110.0,20211113.0,624537,2836.0,139.0,818.0,연예인,<이름값; 운명을 따르는 자> 특집,4.529
475,김진호,M,중년,130.0,20211110.0,20211113.0,624537,2836.0,139.0,818.0,전문기술,<이름값; 운명을 따르는 자> 특집,4.529
476,김인현,M,중년,130.0,20211110.0,20211113.0,624537,1107.0,42.0,818.0,전문기술,<이름값; 운명을 따르는 자> 특집,4.529
477,박미경,W,중년,130.0,20211110.0,20211113.0,624537,546.0,39.0,818.0,전문기술,<이름값; 운명을 따르는 자> 특집,4.529
478,권오철,M,청년,130.0,20211110.0,20211113.0,624537,577.0,16.0,818.0,기타,<이름값; 운명을 따르는 자> 특집,4.529
479,진기주,W,청년,130.0,20211110.0,20211113.0,624537,550.0,44.0,818.0,기타,<이름값; 운명을 따르는 자> 특집,4.529
480,성귀수,M,청년,131.0,20211117.0,20211122.0,627028,302.0,9.0,809.0,전문기술,<D-DAY> 특집,5.122
481,김영미,W,청년,131.0,20211117.0,20211122.0,627028,2093.0,127.0,809.0,서비스,<D-DAY> 특집,5.122
482,전재홍,M,청년,131.0,20211117.0,20211122.0,627028,6172.0,563.0,809.0,사회복지,<D-DAY> 특집,5.122
483,정희석,M,청년,131.0,20211117.0,20211122.0,627028,2294.0,201.0,809.0,사회복지,<D-DAY> 특집,5.122
484,브레이브걸스,W,청년,132.0,20211124.0,20211127.0,629519,2139.0,109.0,804.0,연예인,<상속자들> 특집,4.437
485,방탄소년단,M,청년,132.0,20211124.0,20211127.0,629519,262.0,35.0,804.0,연예인,<상속자들> 특집,4.437
486,김태형,M,청년,132.0,20211124.0,20211127.0,629519,248.0,20.0,804.0,연예인,<상속자들> 특집,4.437
487,랩몬스터,M,청년,132.0,20211124.0,20211127.0,629519,262.0,35.0,804.0,연예인,<상속자들> 특집,4.437
488,정호석,M,청년,132.0,20211124.0,20211127.0,629519,248.0,20.0,804.0,연예인,<상속자들> 특집,4.437
489,박지민,M,청년,132.0,20211124.0,20211127.0,629519,201.0,19.0,804.0,연예인,<상속자들> 특집,4.437
490,전정국,M,청년,132.0,20211124.0,20211127.0,629519,44.0,1.0,804.0,연예인,<상속자들> 특집,4.437
491,민윤기,M,청년,132.0,20211124.0,20211127.0,629519,56.0,0.0,804.0,연예인,<상속자들> 특집,4.437
492,김석진,M,청년,132.0,20211124.0,20211127.0,629519,41.0,4.0,804.0,연예인,<상속자들> 특집,4.437
493,이철희,M,노인,133.0,20211201.0,20211204.0,632009,123.0,9.0,797.0,사회복지,<내년에 큰일 낼 사람들> 특집,4.432
494,이지은(아이유),W,청년,133.0,20211201.0,20211204.0,632009,1998.0,62.0,797.0,연예인,<내년에 큰일 낼 사람들> 특집,4.432
495,김유빈,W,청년,133.0,20211201.0,20211204.0,632009,6536.0,449.0,797.0,운동선수,<내년에 큰일 낼 사람들> 특집,4.432
496,이선,W,청년,133.0,20211201.0,20211204.0,632009,4371.0,99.0,797.0,예술가,<내년에 큰일 낼 사람들> 특집,4.432
497,이종화,M,중년,133.0,20211201.0,20211204.0,632009,1998.0,62.0,797.0,사회복지,<내년에 큰일 낼 사람들> 특집,4.432
498,김갑연,W,노인,134.0,20211208.0,20211211.0,634500,15871.0,968.0,790.0,사회복지,<DNA> 특집,5.702
499,한민홍,M,노인,134.0,20211208.0,20211211.0,634500,3032.0,211.0,790.0,전문기술,<DNA> 특집,5.702
500,강종익,M,중년,134.0,20211208.0,20211211.0,634500,1359.0,153.0,790.0,서비스,<DNA> 특집,5.702
501,김범석,M,중년,134.0,20211208.0,20211211.0,634500,161.0,14.0,790.0,전문기술,<DNA> 특집,5.702
502,박대성,M,중년,134.0,20211208.0,20211211.0,634500,54.0,3.0,790.0,사회복지,<DNA> 특집,5.702
503,나태주,M,노인,135.0,20211215.0,20211215.0,636991,6280.0,352.0,786.0,예술가,<나도 모르게> 특집,5.314
504,니키 리,W,중년,135.0,20211215.0,20211215.0,636991,1576.0,67.0,786.0,예술가,<나도 모르게> 특집,5.314
505,이동진,M,중년,135.0,20211215.0,20211215.0,636991,533.0,21.0,786.0,예술가,<나도 모르게> 특집,5.314
506,조명신,M,중년,135.0,20211215.0,20211215.0,636991,118.0,0.0,786.0,예술가,<나도 모르게> 특집,5.314
507,데이비드 린튼인대위,M,중년,136.0,20211222.0,20211222.0,639481,122.0,9.0,779.0,사회복지,<크리스마스 선물> 특집,4.780
508,윤병임,W,중년,136.0,20211222.0,20211222.0,639481,5139.0,255.0,779.0,전문기술,<크리스마스 선물> 특집,4.780
509,신계숙,W,중년,136.0,20211222.0,20211222.0,639481,2444.0,134.0,779.0,사회복지,<크리스마스 선물> 특집,4.780
510,핲기,M,중년,136.0,20211222.0,20211222.0,639481,6563.0,309.0,779.0,예술가,<크리스마스 선물> 특집,4.780
511,이문수,M,중년,136.0,20211222.0,20211222.0,639481,287.0,17.0,779.0,사회복지,<크리스마스 선물> 특집,4.780
512,서아람,W,중년,137.0,20220112.0,20220112.0,646954,14709.0,913.0,758.0,사회복지,<베네핏이 있나요> 특집,5.662
513,김동현,M,중년,137.0,20220112.0,20220112.0,646954,364.0,13.0,758.0,운동선수,<베네핏이 있나요> 특집,5.662
514,남창희,M,중년,137.0,20220112.0,20220112.0,646954,87.0,6.0,758.0,연예인,<베네핏이 있나요> 특집,5.662
515,지석진,M,중년,137.0,20220112.0,20220112.0,646954,26.0,2.0,758.0,연예인,<베네핏이 있나요> 특집,5.662
516,김영희,W,중년,138.0,20220119.0,20220119.0,649444,2685.0,162.0,751.0,연예인,<명의; 환자의 마음을 여는 사람들> 특집,5.088
517,여준영,W,어린이,138.0,20220119.0,20220119.0,649444,601.0,56.0,751.0,기타,<명의; 환자의 마음을 여는 사람들> 특집,5.088
518,김연진,M,중년,138.0,20220119.0,20220119.0,649444,183.0,9.0,751.0,사회복지,<명의; 환자의 마음을 여는 사람들> 특집,5.088
519,이상배,M,노인,138.0,20220119.0,20220119.0,649444,207.0,8.0,751.0,서비스,<명의; 환자의 마음을 여는 사람들> 특집,5.088
520,박준,M,청년,139.0,20220126.0,20220129.0,654426,68.0,4.0,741.0,예술가,<어차피 레이스는 길다> 특집,4.855
521,이기진,M,중년,139.0,20220126.0,20220129.0,654426,316.0,12.0,741.0,사회복지,<어차피 레이스는 길다> 특집,4.855
522,이준수,M,어린이,139.0,20220126.0,20220129.0,654426,1090.0,49.0,741.0,기타,<어차피 레이스는 길다> 특집,4.855
523,이광형,M,노인,139.0,20220126.0,20220129.0,654426,9831.0,525.0,741.0,사회복지,<어차피 레이스는 길다> 특집,4.855
524,박상수,M,노인,140.0,20220202.0,20220205.0,656917,1423.0,74.0,734.0,서비스,<평생 간직하고픈 글> 특집,3.810
525,홍진경,W,중년,140.0,20220202.0,20220205.0,656917,791.0,30.0,734.0,연예인,<평생 간직하고픈 글> 특집,3.810
526,김라엘,W,어린이,140.0,20220202.0,20220205.0,656917,213.0,17.0,734.0,기타,<평생 간직하고픈 글> 특집,3.810
527,송주석,M,중년,140.0,20220202.0,20220205.0,656917,126.0,4.0,734.0,전문기술,<평생 간직하고픈 글> 특집,3.810
528,선용원,M,중년,141.0,20220209.0,20220209.0,659407,8262.0,1405.0,730.0,사회복지,<재야의 고수> 특집,3.160
529,정유정,W,중년,141.0,20220209.0,20220209.0,659407,2219.0,89.0,730.0,예술가,<재야의 고수> 특집,3.160
530,조수미,W,중년,141.0,20220209.0,20220209.0,659407,2173.0,353.0,730.0,예술가,<재야의 고수> 특집,3.160
531,박정민,M,청년,141.0,20220209.0,20220209.0,659407,1082.0,90.0,730.0,연예인,<재야의 고수> 특집,3.160
532,박정민,M,청년,141.0,20220209.0,20220209.0,659407,1082.0,90.0,730.0,연예인,<재야의 고수> 특집,3.160
533,윤성원,M,청년,142.0,20220216.0,20220216.0,661898,128.0,19.0,723.0,예술가,<내 머릿속에 OOO> 특집,3.418
534,김세훈,M,ㅇ년,142.0,20220216.0,20220216.0,661898,1126.0,152.0,723.0,예술가,<내 머릿속에 OOO> 특집,3.418
535,이종필,M,청년,142.0,20220216.0,20220216.0,661898,202.0,7.0,723.0,예술가,<내 머릿속에 OOO> 특집,3.418
536,윤여순,W,노인,142.0,20220216.0,20220216.0,661898,6449.0,871.0,723.0,서비스,<내 머릿속에 OOO> 특집,3.418
537,김영달,M,노인,142.0,20220216.0,20220216.0,661898,10283.0,812.0,723.0,사회복지,<내 머릿속에 OOO> 특집,3.418
538,신승건,M,중년,142.0,20220216.0,20220216.0,661898,1126.0,152.0,723.0,전문기술,<내 머릿속에 OOO> 특집,3.418
539,김가람,W,청년,143.0,20220223.0,20220223.0,664389,2051.0,122.0,716.0,예술가,<신의 한 수> 특집,5.539
540,이예준,M,청년,143.0,20220223.0,20220223.0,664389,961.0,54.0,716.0,기타,<신의 한 수> 특집,5.539
541,이하얀,W,중년,143.0,20220223.0,20220223.0,664389,801.0,105.0,716.0,서비스,<신의 한 수> 특집,5.539
542,노기화,W,중년,143.0,20220223.0,20220223.0,664389,527.0,34.0,716.0,사회복지,<신의 한 수> 특집,5.539
543,토마스 티반 아콧,M,중년,144.0,20220302.0,20220302.0,666880,6287.0,328.0,709.0,사회복지,<동계올림픽> 특집,5.662
544,고건우,M,어린이,144.0,20220302.0,20220302.0,666880,1821.0,96.0,709.0,기타,<동계올림픽> 특집,5.662
545,황인,M,청년,144.0,20220302.0,20220302.0,666880,1095.0,25.0,709.0,서비스,<동계올림픽> 특집,5.662
546,백승권,M,청년,144.0,20220302.0,20220302.0,666880,247.0,27.0,709.0,사회복지,<동계올림픽> 특집,5.662
547,신하균,M,중년,144.0,20220302.0,20220302.0,666880,268.0,11.0,709.0,연예인,<동계올림픽> 특집,5.662
548,도경완,M,청년,144.0,20220302.0,20220302.0,666880,235.0,9.0,709.0,연예인,<동계올림픽> 특집,5.662
549,신종호,M,노인,145.0,20220316.0,20220319.0,671861,400.0,21.0,692.0,사회복지,<살짝 놀랐어> 특집,4.543
550,이상순,M,중년,145.0,20220316.0,20220319.0,671861,337.0,11.0,692.0,연예인,<살짝 놀랐어> 특집,4.543
551,빅마마,W,중년,145.0,20220316.0,20220319.0,671861,4404.0,308.0,692.0,연예인,<살짝 놀랐어> 특집,4.543
552,신정호,M,중년,145.0,20220316.0,20220319.0,671861,17782.0,1067.0,692.0,사회복지,<살짝 놀랐어> 특집,4.543
553,배정원,W,중년,146.0,20220323.0,20220326.0,674352,6053.0,275.0,685.0,사회복지,<아이콘> 특집,5.840
554,박새롬,W,청년,146.0,20220323.0,20220326.0,674352,3296.0,140.0,685.0,연예인,<아이콘> 특집,5.840
555,이호,M,중년,146.0,20220323.0,20220326.0,674352,437.0,46.0,685.0,사회복지,<아이콘> 특집,5.840
556,한재민,M,청년,147.0,20220330.0,20220402.0,676843,11385.0,493.0,678.0,예술가,<뜻밖의 재능> 특집,5.124
557,송미라,W,청년,147.0,20220330.0,20220402.0,676843,11385.0,493.0,678.0,운동선수,<뜻밖의 재능> 특집,5.124
558,이찬민,M,청년,147.0,20220330.0,20220402.0,676843,2222.0,71.0,678.0,운동선수,<뜻밖의 재능> 특집,5.124
559,강형원,M,중년,147.0,20220330.0,20220402.0,676843,3753.0,294.0,678.0,예술가,<뜻밖의 재능> 특집,5.124
560,서동순,W,중년,148.0,20220406.0,20220409.0,679333,194.0,4.0,671.0,전문기술,<그날> 특집,4.810
561,김무년,M,중년,148.0,20220406.0,20220409.0,679333,1808.0,176.0,671.0,전문기술,<그날> 특집,4.810
562,김성언,M,중년,148.0,20220406.0,20220409.0,679333,1808.0,176.0,671.0,전문기술,<그날> 특집,4.810
563,박세영,M,중년,148.0,20220406.0,20220409.0,679333,1548.0,163.0,671.0,서비스,<그날> 특집,4.810
564,김은주,W,중년,148.0,20220406.0,20220409.0,679333,5992.0,491.0,671.0,전문기술,<그날> 특집,4.810
565,최소망,W,청년,148.0,20220406.0,20220409.0,679333,1808.0,176.0,671.0,전문기술,<그날> 특집,4.810
566,샤론 최,W,청년,149.0,20220413.0,20220416.0,681824,1193.0,106.0,664.0,전문기술,<현장 출동> 특집,3.824
567,SG워너비,M,청년,149.0,20220413.0,20220416.0,681824,443.0,655.0,664.0,연예인,<현장 출동> 특집,3.824
568,조승우,M,중년,149.0,20220413.0,20220416.0,681824,449.0,71.0,664.0,연예인,<현장 출동> 특집,3.824
569,문성준,M,청년,149.0,20220413.0,20220416.0,681824,285.0,19.0,664.0,사회복지,<현장 출동> 특집,3.824
570,임세영,W,청년,150.0,20220420.0,20220423.0,684315,2945.0,157.0,657.0,서비스,<어느 날 갑자기> 특집,4.405
571,고길석,M,중년,150.0,20220420.0,20220423.0,684315,2913.0,146.0,657.0,서비스,<어느 날 갑자기> 특집,4.405
572,신혜림,W,청년,150.0,20220420.0,20220423.0,684315,720.0,84.0,657.0,서비스,<어느 날 갑자기> 특집,4.405
573,안산,W,청년,151.0,20220427.0,20220430.0,686806,282.0,27.0,650.0,운동선수,<너의 일기장> 특집,3.546
574,안창림,M,청년,151.0,20220427.0,20220430.0,686806,2722.0,466.0,650.0,운동선수,<너의 일기장> 특집,3.546
575,강채영,W,청년,151.0,20220427.0,20220430.0,686806,1777.0,101.0,650.0,운동선수,<너의 일기장> 특집,3.546
576,장민희,W,청년,151.0,20220427.0,20220430.0,686806,361.0,25.0,650.0,운동선수,<너의 일기장> 특집,3.546
577,신재환,M,청년,152.0,20220504.0,20220504.0,689296,477.0,93.0,646.0,운동선수,<HERO> 특집,5.451
578,정연식,M,청년,152.0,20220504.0,20220504.0,689296,7757.0,416.0,646.0,운동선수,<HERO> 특집,5.451
579,코퀴야드 안드레 진,M,청년,152.0,20220504.0,20220504.0,689296,34561.0,1718.0,646.0,운동선수,<HERO> 특집,5.451
580,여서정,W,청년,153.0,20220511.0,20220512.0,691787,10209.0,0.0,638.0,운동선수,<내 손을 잡아> 특집,3.676
581,오진혁,M,중년,153.0,20220511.0,20220512.0,691787,10209.0,0.0,638.0,운동선수,<내 손을 잡아> 특집,3.676
582,김우진,M,청년,153.0,20220511.0,20220512.0,691787,3943.0,173.0,638.0,운동선수,<내 손을 잡아> 특집,3.676
583,김제덕,M,청년,153.0,20220511.0,20220512.0,691787,10209.0,0.0,638.0,운동선수,<내 손을 잡아> 특집,3.676
584,황정민,M,중년,153.0,20220511.0,20220512.0,691787,3943.0,173.0,638.0,연예인,<내 손을 잡아> 특집,3.676
585,조구함,M,청년,153.0,20220511.0,20220512.0,691787,1203.0,101.0,638.0,운동선수,<내 손을 잡아> 특집,3.676
586,김수지,W,청년,153.0,20220511.0,20220512.0,691787,736.0,21.0,638.0,운동선수,<내 손을 잡아> 특집,3.676
587,김수지,W,청년,153.0,20220511.0,20220512.0,691787,736.0,21.0,638.0,예술가,<내 손을 잡아> 특집,3.676
588,백미경,W,청년,154.0,20220518.0,20220519.0,694278,58.0,3.0,631.0,예술가,<꾼> 특집,3.583
589,소녀시대,W,청년,154.0,20220518.0,20220519.0,694278,117.0,5.0,631.0,연예인,<꾼> 특집,3.583
590,오지영,W,청년,154.0,20220518.0,20220519.0,694278,7268.0,122.0,631.0,운동선수,<꾼> 특집,3.583
591,양효진,W,청년,154.0,20220518.0,20220519.0,694278,3195.0,113.0,631.0,운동선수,<꾼> 특집,3.583
592,장항준,M,중년,155.0,20220525.0,20220526.0,696769,7895.0,423.0,624.0,예술가,<ㅇㅇ의 비밀> 특집,3.810
593,박지성,M,중년,155.0,20220525.0,20220526.0,696769,3857.0,242.0,624.0,운동선수,<ㅇㅇ의 비밀> 특집,3.810
594,김석중,M,중년,155.0,20220525.0,20220526.0,696769,4011.0,183.0,624.0,서비스,<ㅇㅇ의 비밀> 특집,3.810
595,김고은,W,청년,155.0,20220525.0,20220526.0,696769,349.0,25.0,624.0,연예인,<ㅇㅇ의 비밀> 특집,3.810
596,배윤슬,W,청년,155.0,20220525.0,20220526.0,696769,349.0,25.0,624.0,전문기술,<ㅇㅇ의 비밀> 특집,3.810
597,허석김보성,M,중년,155.0,20220525.0,20220526.0,696769,349.0,25.0,624.0,연예인,<ㅇㅇ의 비밀> 특집,3.810
598,최현준,M,청년,155.0,20220525.0,20220526.0,696769,35.0,4.0,624.0,연예인,<ㅇㅇ의 비밀> 특집,3.810
599,한기웅,M,중년,156.0,20220608.0,20220608.0,699259,55.0,1.0,611.0,예술가,<두 사람> 특집,4.212
600,이PD,M,중년,156.0,20220608.0,20220608.0,699259,55.0,1.0,611.0,예술가,<두 사람> 특집,4.212
601,다리오 조셉 리,M,중년,156.0,20220608.0,20220608.0,699259,124.0,8.0,611.0,예술가,<두 사람> 특집,4.212
602,이정용,M,청년,156.0,20220608.0,20220608.0,699259,124.0,8.0,611.0,예술가,<두 사람> 특집,4.212
603,김다현,W,중년,156.0,20220608.0,20220608.0,699259,515.0,31.0,611.0,기타,<두 사람> 특집,4.212
604,전준한,M,중년,156.0,20220608.0,20220608.0,699259,8338.0,423.0,611.0,서비스,<두 사람> 특집,4.212
605,이소영,W,청년,156.0,20220608.0,20220608.0,699259,8338.0,423.0,611.0,예술가,<두 사람> 특집,4.212
606,한동기,M,노인,156.0,20220608.0,20220608.0,699259,515.0,31.0,611.0,기타,<두 사람> 특집,4.212
607,옥효진,W,중년,157.0,20220615.0,20220616.0,701750,1395.0,78.0,603.0,사회복지,<똑바로 살기> 특집,3.979
608,이예진,W,청년,157.0,20220615.0,20220616.0,701750,2306.0,168.0,603.0,연예인,<똑바로 살기> 특집,3.979
609,백낙삼,M,노인,157.0,20220615.0,20220616.0,701750,723.0,31.0,603.0,사회복지,<똑바로 살기> 특집,3.979
610,최인아,W,중년,157.0,20220615.0,20220616.0,701750,592.0,58.0,603.0,서비스,<똑바로 살기> 특집,3.979
611,이강빈,M,청년,158.0,20220622.0,20220623.0,704241,472.0,29.0,596.0,예술가,<이것은 실화다> 특집,5.182
612,조현권,M,노인,158.0,20220622.0,20220623.0,704241,1648.0,122.0,596.0,사회복지,<이것은 실화다> 특집,5.182
613,이슬빈,W,청년,158.0,20220622.0,20220623.0,704241,263.0,19.0,596.0,예술가,<이것은 실화다> 특집,5.182
614,김쌍식,M,중년,158.0,20220622.0,20220623.0,704241,70.0,5.0,596.0,전문기술,<이것은 실화다> 특집,5.182
615,김기훈,M,중년,159.0,20220629.0,20220630.0,706731,88.0,7.0,589.0,전문기술,<OO 잡는 OO> 특집,4.238
616,천혜린,W,청년,159.0,20220629.0,20220630.0,706731,357.0,0.0,589.0,서비스,<OO 잡는 OO> 특집,4.238
617,정호연,M,중년,159.0,20220629.0,20220630.0,706731,3012.0,214.0,589.0,연예인,<OO 잡는 OO> 특집,4.238
618,신승재,M,청년,159.0,20220629.0,20220630.0,706731,4954.0,459.0,589.0,서비스,<OO 잡는 OO> 특집,4.238
619,임신복,M,중년,160.0,20220706.0,20220706.0,709222,45.0,0.0,583.0,전문기술,<훔치고 싶은 재능> 특집,4.255
620,김노동,M,노인,160.0,20220706.0,20220706.0,709222,91.0,4.0,583.0,사회복지,<훔치고 싶은 재능> 특집,4.255
621,박격포,M,중년,160.0,20220706.0,20220706.0,709222,68.0,5.0,583.0,사회복지,<훔치고 싶은 재능> 특집,4.255
622,오세용,M,중년,160.0,20220706.0,20220706.0,709222,91.0,4.0,583.0,사회복지,<훔치고 싶은 재능> 특집,4.255
623,임형규,M,중년,160.0,20220706.0,20220706.0,709222,739.0,45.0,583.0,서비스,<훔치고 싶은 재능> 특집,4.255
624,루시드폴,M,청년,160.0,20220706.0,20220706.0,709222,739.0,55.0,583.0,전문기술,<훔치고 싶은 재능> 특집,4.255
625,박혜란,W,노인,160.0,20220706.0,20220706.0,709222,5707.0,347.0,583.0,기타,<훔치고 싶은 재능> 특집,4.255
626,스트릿 우먼 파이터 출연팀,W,청년,160.0,20220706.0,20220706.0,709222,739.0,45.0,583.0,예술가,<훔치고 싶은 재능> 특집,4.255
627,배태랑,M,청년,160.0,20220706.0,20220706.0,709222,61.0,4.0,583.0,사회복지,<훔치고 싶은 재능> 특집,4.255
628,전만배,M,청년,161.0,20220713.0,20220714.0,711713,326.0,25.0,575.0,서비스,<개척자들> 특집,3.511
629,우영미,M,중년,161.0,20220713.0,20220714.0,711713,3767.0,270.0,575.0,전문기술,<개척자들> 특집,3.511
630,윤계상,M,중년,161.0,20220713.0,20220714.0,711713,2710.0,195.0,575.0,연예인,<개척자들> 특집,3.511
631,CCT,M,청년,161.0,20220713.0,20220714.0,711713,3767.0,270.0,575.0,사회복지,<개척자들> 특집,3.511
632,여준석,M,청년,161.0,20220713.0,20220714.0,711713,12928.0,526.0,575.0,운동선수,<개척자들> 특집,3.511
633,전종렬,M,노인,162.0,20220720.0,20220721.0,714204,2910.0,165.0,568.0,서비스,<여름방학> 특집,3.298
634,장종수,M,청년,162.0,20220720.0,20220721.0,714204,696.0,24.0,568.0,서비스,<여름방학> 특집,3.298
635,패트릭 반 올핏,M,청년,162.0,20220720.0,20220721.0,714204,464.0,37.0,568.0,서비스,<여름방학> 특집,3.298
636,김선자,W,중년,162.0,20220720.0,20220721.0,714204,96.0,0.0,568.0,서비스,<여름방학> 특집,3.298
637,박은순,W,청년,163.0,20221005.0,20221006.0,726657,29085.0,1850.0,491.0,서비스,<한우물> 특집,5.735
638,육지승,M,어린이,163.0,20221005.0,20221006.0,726657,2493.0,56.0,491.0,기타,<한우물> 특집,5.735
639,김수원,M,청년,163.0,20221005.0,20221006.0,726657,1215.0,42.0,491.0,서비스,<한우물> 특집,5.735
640,이지연,W,청년,163.0,20221005.0,20221006.0,726657,1008.0,37.0,491.0,전문기술,<한우물> 특집,5.735
641,이지연,W,청년,163.0,20221005.0,20221006.0,726657,1008.0,37.0,491.0,서비스,<한우물> 특집,5.735
642,오지헌,M,중년,164.0,20221012.0,20221013.0,729148,1074.0,82.0,484.0,연예인,<천의 얼굴> 특집,3.993
643,오승훈,M,청년,164.0,20221012.0,20221013.0,729148,282.0,13.0,484.0,전문기술,<천의 얼굴> 특집,3.993
644,오승훈,M,청년,164.0,20221012.0,20221013.0,729148,282.0,13.0,484.0,전문기술,<천의 얼굴> 특집,3.993
645,민희진,W,청년,164.0,20221012.0,20221013.0,729148,10331.0,388.0,484.0,서비스,<천의 얼굴> 특집,3.993
646,최우식,M,청년,164.0,20221012.0,20221013.0,729148,716.0,22.0,484.0,연예인,<천의 얼굴> 특집,3.993
647,윤후,M,어린이,165.0,20221019.0,20221020.0,731639,19872.0,1953.0,477.0,기타,<죽어야 사는 사람> 특집,4.096
648,이정후,M,청년,165.0,20221019.0,20221020.0,731639,4524.0,283.0,477.0,운동선수,<죽어야 사는 사람> 특집,4.096
649,이찬혁,M,청년,165.0,20221019.0,20221020.0,731639,419.0,36.0,477.0,연예인,<죽어야 사는 사람> 특집,4.096
650,이수현,M,청년,165.0,20221019.0,20221020.0,731639,173.0,4.0,477.0,연예인,<죽어야 사는 사람> 특집,4.096
651,황지연,M,청년,166.0,20221026.0,20221027.0,734130,7196.0,824.0,470.0,서비스,<해가 서쪽에서 뜬다면> 특집,3.900
652,원주연,M,청년,166.0,20221026.0,20221027.0,734130,7646.0,414.0,470.0,전문기술,<해가 서쪽에서 뜬다면> 특집,3.900
653,이성호,M,청년,166.0,20221026.0,20221027.0,734130,5220.0,400.0,470.0,전문기술,<해가 서쪽에서 뜬다면> 특집,3.900
654,구교환,M,청년,166.0,20221026.0,20221027.0,734130,1433.0,214.0,470.0,연예인,<해가 서쪽에서 뜬다면> 특집,3.900
655,최영형,M,청년,167.0,20221109.0,20221110.0,736620,12577.0,531.0,456.0,서비스,<아는 만큼 보인다> 특집,5.370
656,유나영,W,청년,167.0,20221109.0,20221110.0,736620,1908.0,89.0,456.0,서비스,<아는 만큼 보인다> 특집,5.370
